34,-83.3,8
34,-79.3,3
34,-79.2,50
34,-79.1,18
34,-79,26
34,-78.9,66
34,-78.8,52
34,-78.7,8
34,-78.2,1
34.1,-119.2,5
34.1,-118.8,47
34.1,-118.7,25
34.1,-118.6,51
34.1,-118.5,69
34.1,-118.4,770
34.1,-118.3,1521
34.1,-118.2,661
34.1,-118.1,620
34.1,-118,343
34.1,-117.9,123
34.1,-117.8,91
34.1,-117.7,39
34.1,-117.6,797
34.1,-117.5,789
34.1,-117.4,938
34.1,-117.3,951
34.1,-117.2,1065
34.1,-117.1,67
34.1,-117,23
34.1,-116.5,11
34.1,-116.4,183
34.1,-116.3,39
34.1,-116.2,3
34.1,-116.1,71
34.1,-116,34
34.1,-114.4,6
34.1,-96.3,1
34.1,-84.7,1
34.1,-84.3,6
34.1,-84.2,60
34.1,-84.1,81
34.1,-84,200
34.1,-83.9,62
34.1,-83.4,1
34.1,-79.2,2
34.1,-79.1,6
34.1,-79,27
34.1,-78.9,60
34.1,-78.8,8
34.1,-77.9,2
34.2,-119.2,194
34.2,-119.1,10
34.2,-119,4
34.2,-118.9,1
34.2,-118.8,25
34.2,-118.7,37
34.2,-118.6,647
34.2,-118.5,736
34.2,-118.4,927
34.2,-118.3,446
34.2,-118.2,168
34.2,-118.1,78
34.2,-118,16
34.2,-117.7,5
34.2,-117.6,39
34.2,-117.5,47
34.2,-117.4,90
34.2,-117.3,418
34.2,-117.2,52
34.2,-117.1,13
34.2,-116.9,100
34.2,-116.8,21
34.2,-116.6,1
34.2,-116.5,3
34.2,-116.4,20
34.2,-116.3,8
34.2,-116.2,4
34.2,-116.1,28
34.2,-116,8
34.2,-115.9,6
34.2,-115.8,2
34.2,-97.2,1
34.2,-92,1
34.2,-85.6,1
34.2,-84.8,1
34.2,-84.3,6
34.2,-84.2,117
34.2,-84.1,92
34.2,-84,6
34.2,-83.8,1
34.2,-79.1,8
34.2,-79,13
34.2,-78.9,2
34.2,-78.1,9
34.2,-78,75
34.2,-77.9,621
34.2,-77.8,33
34.3,-119.3,3
34.3,-119.2,2
34.3,-118.6,90
34.3,-118.5,284
34.3,-118.4,228
34.3,-118.3,60
34.3,-117.5,2
34.3,-117.3,4
34.3,-117.2,23
34.3,-116.9,20
34.3,-116.8,13
34.3,-116.6,1
34.3,-116.4,11
34.3,-114.2,1
34.3,-93.6,2
34.3,-85.2,2
34.3,-84.3,4
34.3,-84.2,37
34.3,-84.1,34
34.3,-84,49
34.3,-82.8,1
34.3,-82.7,5
34.3,-82.6,5
34.3,-79,2
34.3,-78.7,1
34.3,-78.1,11
34.3,-78,4
34.3,-77.9,40
34.3,-77.8,8
34.4,-119.8,7
34.4,-119.7,246
34.4,-119.1,1
34.4,-118.7,3
34.4,-118.6,93
34.4,-118.5,136
34.4,-118.4,23
34.4,-118.2,2
34.4,-118.1,42
34.4,-117.6,30
34.4,-117.5,10
34.4,-117.4,139
34.4,-117.3,440
34.4,-117.2,40
34.4,-117,11
34.4,-116.9,9
34.4,-116.8,4
34.4,-116.5,1
34.4,-82.8,6
34.4,-82.7,18
34.4,-82.6,16
34.4,-82.5,6
34.4,-82.4,1
34.4,-77.9,1
34.5,-118.7,1
34.5,-118.6,83
34.5,-118.5,19
34.5,-118.4,2
34.5,-118.3,6
34.5,-118.2,28
34.5,-118.1,14
34.5,-118,26
34.5,-117.9,9
34.5,-117.8,1
34.5,-117.7,1
34.5,-117.6,9
34.5,-117.5,16
34.5,-117.4,550
34.5,-117.3,1036
34.5,-117.2,399
34.5,-117.1,5
34.5,-117,2
34.5,-116.9,5
34.5,-112.5,67
34.5,-112.4,8
34.5,-83,1
34.5,-82.9,8
34.5,-82.8,24
34.5,-82.7,83
34.5,-82.6,65
34.5,-82.5,8
34.5,-80.9,4
34.5,-77.9,1
34.5,-77.5,8
34.5,-77.4,9
34.6,-118.4,3
34.6,-118.3,4
34.6,-118.2,128
34.6,-118.1,379
34.6,-118,111
34.6,-117.9,20
34.6,-117.8,21
34.6,-117.7,3
34.6,-117.6,8
34.6,-117.5,4
34.6,-117.4,92
34.6,-117.3,48
34.6,-117.2,19
34.6,-117.1,6
34.6,-115.7,2
34.6,-115.5,10
34.6,-112.5,43
34.6,-112.4,5
34.6,-86.8,1
34.6,-86.6,5
34.6,-86.5,1
34.6,-82.9,2
34.6,-82.8,15
34.6,-82.7,21
34.6,-82.6,18
34.6,-82.5,19
34.6,-81.3,1
34.6,-81.2,2
34.6,-81.1,4
34.6,-81,7
34.6,-80.9,5
34.6,-79,1
34.6,-78,2
34.6,-77.5,4
34.6,-77.4,2
34.6,-77.2,2
34.7,-118.6,1
34.7,-118.5,2
34.7,-118.4,4
34.7,-118.3,6
34.7,-118.2,206
34.7,-118.1,415
34.7,-118,3
34.7,-117.9,18
34.7,-117.8,2
34.7,-117.7,1
34.7,-117.5,2
34.7,-117.4,2
34.7,-117.3,8
34.7,-106.7,1
34.7,-92.3,1
34.7,-87.5,1
34.7,-86.7,16
34.7,-86.6,80
34.7,-86.5,2
34.7,-86.4,1
34.7,-83,1
34.7,-82.8,5
34.7,-82.7,5
34.7,-82.6,14
34.7,-82.5,29
34.7,-81.4,2
34.7,-81.3,12
34.7,-81.2,66
34.7,-81.1,9
34.7,-81,22
34.7,-80.9,5
34.7,-79.3,1
34.7,-79,1
34.7,-78,1
34.7,-77.6,6
34.7,-77.5,26
34.7,-77.4,1
34.7,-77.3,19
34.7,-77.2,38
34.7,-77.1,7
34.8,-118.6,6
34.8,-118.3,5
34.8,-117.4,1
34.8,-117.3,7
34.8,-117,2
34.8,-116.7,1
34.8,-116.6,5
34.8,-114.6,75
34.8,-87.2,2
34.8,-87,1
34.8,-86.7,6
34.8,-86.6,35
34.8,-82.6,5
34.8,-82.5,31
34.8,-82.4,107
34.8,-82.3,39
34.8,-81.4,4
34.8,-81.3,10
34.8,-81.2,9
34.8,-81.1,11
34.8,-81,7
34.8,-80.9,2
34.8,-80.7,3
34.8,-80.6,6
34.8,-80.5,3
34.8,-80.4,4
34.8,-79.5,1
34.8,-79,1
34.8,-77.7,1
34.8,-77.6,9
34.8,-77.5,34
34.8,-77.4,38
34.8,-77.3,14
34.8,-77.2,2
34.9,-117.2,2
34.9,-117.1,20
34.9,-117,23
34.9,-116.9,13
34.9,-116.8,2
34.9,-116.7,2
34.9,-115.1,2
34.9,-114.6,2
34.9,-90,1
34.9,-89.8,1
34.9,-86.6,1
34.9,-84.1,2
34.9,-83.9,1
34.9,-82.5,1
34.9,-82.4,73
34.9,-82.3,22
34.9,-82.2,1
34.9,-82.1,1
34.9,-81.9,1
34.9,-81.1,1
34.9,-80.8,10
34.9,-80.7,30
34.9,-80.6,10
34.9,-80.5,10
34.9,-80.4,6
34.9,-79.2,1
34.9,-78.8,1
34.9,-78.7,1
34.9,-77.6,6
34.9,-77.5,7
34.9,-77.3,1
34.9,-77.2,2
35,-120.6,9
35,-120.5,142
35,-120.4,44
35,-117.6,1
35,-117.5,1
35,-106.8,6
35,-106.7,125
35,-106.6,12
35,-106.5,7
35,-101.9,51
35,-90.8,1
35,-90.1,193
35,-90,470
35,-89.9,283
35,-89.8,141
35,-89.7,4
35,-89.6,1
35,-86.9,1
35,-86.6,1
35,-85.3,16
35,-85.2,1
35,-84.4,1
35,-82.5,3
35,-82.4,2
35,-82.1,2
35,-82,7
35,-81.2,1
35,-81.1,1
35,-80.8,12
35,-80.7,41
35,-80.6,146
35,-80.5,161
35,-80.4,49
35,-80.3,5
35,-79.1,60
35,-79,229
35,-78.9,187
35,-78.8,26
35,-78.7,1
35,-78.5,1
35,-78.2,1
35,-77.6,1
35.1,-120.6,146
35.1,-120.5,10
35.1,-120.4,1
35.1,-116.2,1
35.1,-106.8,17
35.1,-106.7,830
35.1,-106.6,1976
35.1,-106.5,761
35.1,-101.9,274
35.1,-101.8,6
35.1,-90.1,315
35.1,-90,1492
35.1,-89.9,1142
35.1,-89.8,187
35.1,-89.6,1
35.1,-85.2,2
35.1,-83.4,1
35.1,-81.9,1
35.1,-81.2,1
35.1,-81,1
35.1,-80.7,47
35.1,-80.6,65
35.1,-80.5,15
35.1,-80.4,5
35.1,-80.3,2
35.1,-79.1,13
35.1,-79,567
35.1,-78.9,497
35.1,-78.8,1
35.1,-77.1,1
35.2,-120.8,2
35.2,-120.7,16
35.2,-120.6,22
35.2,-120.5,2
35.2,-120.4,1
35.2,-120.3,1
35.2,-117.8,2
35.2,-115.5,2
35.2,-115.4,6
35.2,-115.3,7
35.2,-111.7,1
35.2,-106.8,2
35.2,-106.7,401
35.2,-106.6,185
35.2,-106.5,42
35.2,-102.1,1
35.2,-102,32
35.2,-101.9,2576
35.2,-101.8,2642
35.2,-101.7,120
35.2,-94.3,1
35.2,-90.1,3
35.2,-90,932
35.2,-89.9,711
35.2,-89.8,240
35.2,-89.7,14
35.2,-89.5,2
35.2,-82.7,2
35.2,-82.6,1
35.2,-81.7,2
35.2,-81.6,7
35.2,-81.5,24
35.2,-81.4,18
35.2,-81.3,55
35.2,-81.2,601
35.2,-81.1,246
35.2,-81,48
35.2,-80.9,1717
35.2,-80.8,2105
35.2,-80.7,3
35.2,-80.6,6
35.2,-80.5,19
35.2,-80.4,1
35.2,-80.3,1
35.2,-79.7,2
35.2,-79.1,1
35.2,-78.9,8
35.2,-78.6,1
35.3,-120.9,3
35.3,-120.8,105
35.3,-120.7,22
35.3,-120.6,5
35.3,-120.5,3
35.3,-120,3
35.3,-119.2,1
35.3,-119.1,181
35.3,-119,261
35.3,-118.9,6
35.3,-116.1,4
35.3,-102.1,1
35.3,-102,1
35.3,-101.9,2
35.3,-101.8,144
35.3,-97.6,6
35.3,-97.1,5
35.3,-96.9,184
35.3,-90.1,1
35.3,-90,1
35.3,-89.9,50
35.3,-89.7,1
35.3,-89.6,1
35.3,-89.2,1
35.3,-84.8,1
35.3,-82,3
35.3,-81.7,1
35.3,-81.6,14
35.3,-81.5,81
35.3,-81.4,24
35.3,-81.3,280
35.3,-81.2,1124
35.3,-81.1,566
35.3,-81,77
35.3,-80.9,284
35.3,-80.8,245
35.3,-80.7,19
35.3,-80.6,30
35.3,-80.5,25
35.3,-80.4,3
35.3,-79.6,2
35.3,-79.4,1
35.3,-79,1
35.3,-78.9,1
35.3,-78.7,3
35.3,-78.6,3
35.3,-78.5,1
35.3,-78,1
35.3,-77.6,2
35.4,-120.9,12
35.4,-120.8,2
35.4,-120.7,1
35.4,-120.6,18
35.4,-120.5,4
35.4,-120.4,1
35.4,-119.2,2
35.4,-119.1,116
35.4,-119,436
35.4,-118.9,36
35.4,-115.4,2
35.4,-101.2,3
35.4,-97.5,5
35.4,-97.4,1
35.4,-97,3
35.4,-96.9,102
35.4,-96.8,2
35.4,-96,1
35.4,-94.4,2
35.4,-89.9,22
35.4,-89.8,4
35.4,-89.3,1
35.4,-82.6,3
35.4,-82.5,4
35.4,-82,2
35.4,-81.7,1
35.4,-81.6,11
35.4,-81.5,7
35.4,-81.4,29
35.4,-81.3,72
35.4,-81.2,60
35.4,-81.1,85
35.4,-81,47
35.4,-80.9,10
35.4,-80.8,8
35.4,-80.7,26
35.4,-80.6,189
35.4,-80.5,24
35.4,-80.4,6
35.4,-79.2,1
35.4,-79.1,1
35.4,-78.8,2
35.4,-78.7,1
35.4,-78.6,1
35.4,-78.4,1
35.4,-78,1
35.4,-77.7,1
35.4,-77.4,12
35.4,-77.3,3
35.4,-77.2,1
35.5,-121.1,8
35.5,-121,2
35.5,-120.9,3
35.5,-120.8,1
35.5,-120.7,33
35.5,-120.6,15
35.5,-120.5,8
35.5,-97.7,1
35.5,-97.6,4
35.5,-97.5,7
35.5,-97.4,1
35.5,-89.7,2
35.5,-82.8,5
35.5,-82.7,29
35.5,-82.6,13
35.5,-82.5,31
35.5,-82.4,15
35.5,-82.3,1
35.5,-81.6,3
35.5,-81.5,13
35.5,-81.4,20
35.5,-81.3,39
35.5,-81.2,83
35.5,-81.1,28
35.5,-81,33
35.5,-80.9,58
35.5,-80.8,5
35.5,-80.7,57
35.5,-80.6,70
35.5,-80.5,22
35.5,-80.4,15
35.5,-80.3,2
35.5,-80.2,1
35.5,-79.2,8
35.5,-78.8,8
35.5,-78.7,11
35.5,-78.6,1
35.5,-78.5,1
35.5,-78.4,3
35.5,-78.3,1
35.5,-78.2,3
35.5,-78.1,1
35.5,-77.6,3
35.5,-77.5,3
35.5,-77.4,33
35.5,-77.3,27
35.5,-77.2,6
35.6,-121.1,41
35.6,-120.9,3
35.6,-120.8,4
35.6,-120.7,82
35.6,-120.6,14
35.6,-120.5,7
35.6,-120.4,1
35.6,-120.2,1
35.6,-119.3,1
35.6,-97.7,1
35.6,-97.6,2
35.6,-97.5,4
35.6,-97.4,1
35.6,-97.3,1
35.6,-96,1
35.6,-87.1,105
35.6,-87,167
35.6,-86.9,3
35.6,-82.8,1
35.6,-82.7,39
35.6,-82.6,75
35.6,-82.5,59
35.6,-82.4,29
35.6,-82.3,6
35.6,-81.6,2
35.6,-81.5,3
35.6,-81.3,1
35.6,-81.2,2
35.6,-81.1,1
35.6,-80.8,7
35.6,-80.7,14
35.6,-80.6,55
35.6,-80.5,47
35.6,-80.4,42
35.6,-80.3,10
35.6,-80.2,1
35.6,-78.9,13
35.6,-78.8,69
35.6,-78.7,35
35.6,-78.6,26
35.6,-78.5,7
35.6,-78.4,2
35.6,-78.3,2
35.6,-78.1,9
35.6,-78,30
35.6,-77.9,12
35.6,-77.8,11
35.6,-77.6,10
35.6,-77.5,13
35.6,-77.4,1870
35.6,-77.3,495
35.6,-77.2,14
35.6,-77.1,10
35.6,-77,1
35.7,-121,1
35.7,-120.9,16
35.7,-120.8,1
35.7,-120.7,17
35.7,-120.6,19
35.7,-120.5,3
35.7,-120.4,12
35.7,-117.4,4
35.7,-97.3,1
35.7,-96.1,1
35.7,-91.3,1
35.7,-87,25
35.7,-84,5
35.7,-82.8,2
35.7,-82.7,11
35.7,-82.6,15
35.7,-82.5,8
35.7,-82.4,2
35.7,-82.3,1
35.7,-81.4,50
35.7,-81.3,266
35.7,-81.2,2
35.7,-80.7,7
35.7,-80.6,33
35.7,-80.5,95
35.7,-80.4,19
35.7,-80.3,7
35.7,-80.2,1
35.7,-79.5,2
35.7,-79.2,2
35.7,-79,2
35.7,-78.9,30
35.7,-78.8,129
35.7,-78.7,180
35.7,-78.6,311
35.7,-78.5,75
35.7,-78.4,5
35.7,-78.2,3
35.7,-78.1,16
35.7,-78,89
35.7,-77.9,695
35.7,-77.8,33
35.7,-77.7,5
35.7,-77.6,4
35.7,-77.5,12
35.7,-77.4,48
35.7,-77.3,3
35.7,-77.2,2
35.8,-121,3
35.8,-120.7,18
35.8,-120.6,1
35.8,-117.4,6
35.8,-96.4,1
35.8,-95.9,1
35.8,-82.6,3
35.8,-82.5,3
35.8,-81.4,7
35.8,-81.3,61
35.8,-81.2,2
35.8,-80.8,1
35.8,-80.7,3
35.8,-80.6,11
35.8,-80.5,2
35.8,-80.4,3
35.8,-80.3,151
35.8,-80.2,48
35.8,-79.1,2
35.8,-79,1
35.8,-78.9,95
35.8,-78.8,411
35.8,-78.7,630
35.8,-78.6,1486
35.8,-78.5,171
35.8,-78.4,63
35.8,-78.3,35
35.8,-78.2,2
35.8,-78.1,6
35.8,-78,35
35.8,-77.9,95
35.8,-77.8,20
35.8,-77.5,1
35.8,-77.4,3
35.8,-77.3,1
35.9,-119.4,2
35.9,-97.6,1
35.9,-96,1
35.9,-95.9,7
35.9,-95.6,1
35.9,-86.4,1
35.9,-84.1,2
35.9,-84,1
35.9,-83.8,1
35.9,-80.4,1
35.9,-80.3,4
35.9,-80.2,2
35.9,-80,172
35.9,-79.9,5
35.9,-79.8,2
35.9,-79.7,2
35.9,-79.6,2
35.9,-79.3,1
35.9,-79.2,1
35.9,-79.1,5
35.9,-79,39
35.9,-78.9,127
35.9,-78.8,108
35.9,-78.7,267
35.9,-78.6,469
35.9,-78.5,64
35.9,-78.4,15
35.9,-78.3,7
35.9,-78.1,1
35.9,-77.8,9
36,-115.3,121
36,-115.2,355
36,-115.1,273
36,-114.9,1
36,-114.8,1
36,-96.1,1
36,-96,61
36,-95.9,305
36,-95.8,11
36,-95.4,2
36,-87,7
36,-86.8,15
36,-86.7,119
36,-86.6,37
36,-84,2
36,-83.9,5
36,-82.1,1
36,-81.7,1
36,-80.4,5
36,-80.3,186
36,-80.2,132
36,-80.1,17
36,-80,355
36,-79.9,140
36,-79.8,505
36,-79.7,8
36,-79.6,5
36,-79.4,8
36,-79.3,1
36,-79.1,2
36,-79,95
36,-78.9,526
36,-78.8,48
36,-78.7,12
36,-78.6,26
36,-78.5,33
36,-78.4,1
36,-78.3,2
36,-78.2,1
36,-77.8,2
36.1,-115.3,682
36.1,-115.2,2280
36.1,-115.1,2324
36.1,-115,246
36.1,-96.1,62
36.1,-96,1468
36.1,-95.9,1966
36.1,-95.8,448
36.1,-95.7,49
36.1,-95.6,31
36.1,-87,16
36.1,-86.9,141
36.1,-86.8,277
36.1,-86.7,448
36.1,-86.6,155
36.1,-83.9,1
36.1,-80.4,57
36.1,-80.3,1427
36.1,-80.2,2141
36.1,-80.1,63
36.1,-80,38
36.1,-79.9,429
36.1,-79.8,1376
36.1,-79.7,171
36.1,-79.6,17
36.1,-79.5,3
36.1,-79.4,96
36.1,-79.2,3
36.1,-79.1,2
36.1,-79,1
36.1,-78.9,58
36.1,-78.8,2
36.1,-78.7,5
36.1,-78.6,7
36.1,-78.5,3
36.1,-78.4,2
36.1,-78.3,1
36.2,-119.3,1
36.2,-116,1
36.2,-115.4,17
36.2,-115.3,716
36.2,-115.2,1892
36.2,-115.1,2517
36.2,-115,297
36.2,-96.1,8
36.2,-96,1470
36.2,-95.9,938
36.2,-95.8,107
36.2,-94.1,1
36.2,-89.7,1
36.2,-87,3
36.2,-86.9,55
36.2,-86.8,890
36.2,-86.7,399
36.2,-86.6,184
36.2,-81.7,47
36.2,-81.6,2
36.2,-80.4,7
36.2,-80.3,487
36.2,-80.2,140
36.2,-80,11
36.2,-79.9,7
36.2,-79.8,13
36.2,-79.7,21
36.2,-79.6,3
36.2,-78.5,1
36.2,-77.5,1
36.3,-119.3,4
36.3,-115.3,254
36.3,-115.2,113
36.3,-115,1
36.3,-95.8,1
36.3,-87.3,1
36.3,-87,2
36.3,-86.9,18
36.3,-86.8,58
36.3,-86.7,332
36.3,-86.6,10
36.3,-83.8,1
36.3,-81.8,2
36.3,-79.9,1
36.3,-79,1
36.3,-78.5,1
36.3,-78.4,4
36.3,-76.2,9
36.4,-97.9,1
36.4,-95.9,2
36.4,-95.7,1
36.4,-87.5,4
36.4,-87.4,3
36.4,-87.3,3
36.4,-86.9,5
36.4,-86.8,1
36.4,-86.7,3
36.4,-78.5,1
36.4,-78.4,1
36.4,-77.7,1
36.4,-77.6,3
36.5,-119.6,1
36.5,-119.3,1
36.5,-95.4,13
36.5,-87.5,7
36.5,-87.4,13
36.5,-87.3,5
36.5,-87.2,9
36.5,-79.5,1
36.5,-79.4,1
36.5,-78.8,1
36.5,-77.7,13
36.5,-77.6,10
36.5,-77.4,1
36.6,-121.9,1
36.6,-121.8,1
36.6,-119.8,2
36.6,-119.7,3
36.6,-87.5,2
36.6,-87.4,3
36.6,-87.3,2
36.6,-87.2,3
36.6,-79.5,80
36.6,-79.4,451
36.6,-79.3,11
36.6,-76.8,3
36.6,-76.7,1
36.6,-76.6,2
36.6,-76.1,2
36.6,-76,1
36.7,-121.7,1
36.7,-121.6,3
36.7,-119.9,2
36.7,-119.8,211
36.7,-119.7,157
36.7,-90.4,1
36.7,-79.5,1
36.7,-79.4,4
36.7,-76.9,1
36.7,-76.8,2
36.7,-76.7,9
36.7,-76.6,208
36.7,-76.5,6
36.7,-76.3,36
36.7,-76.2,24
36.7,-76.1,6
36.7,-76,9
36.7,-75.9,2
36.8,-121.8,13
36.8,-121.7,1
36.8,-121.6,2
36.8,-119.9,150
36.8,-119.8,754
36.8,-119.7,366
36.8,-119.6,2
36.8,-88.4,1
36.8,-84.8,1
36.8,-80,1
36.8,-76.6,39
36.8,-76.5,51
36.8,-76.4,185
36.8,-76.3,590
36.8,-76.2,134
36.8,-76.1,276
36.8,-76,142
36.9,-121.8,1
36.9,-121.7,1
36.9,-121.4,2
36.9,-119.8,50
36.9,-119.7,39
36.9,-119.6,1
36.9,-94.3,1
36.9,-86.4,1
36.9,-77.4,1
36.9,-76.6,5
36.9,-76.5,16
36.9,-76.4,154
36.9,-76.3,614
36.9,-76.2,479
36.9,-76.1,67
36.9,-76,55
37,-122.1,14
37,-122,551
37,-121.6,1
37,-93.3,1
37,-85.5,1
37,-79.9,1
37,-76.5,91
37,-76.4,443
37,-76.3,39
37.1,-113.6,2
37.1,-94.5,1
37.1,-94.4,1
37.1,-93.3,235
37.1,-93.2,18
37.1,-93.1,2
37.1,-76.6,19
37.1,-76.5,570
37.1,-76.4,3
37.2,-121.8,3
37.2,-93.4,113
37.2,-93.3,3010
37.2,-93.2,307
37.2,-80.1,1
37.2,-80,10
37.2,-79.9,3
37.2,-77.4,33
37.2,-76.6,44
37.2,-76.5,64
37.3,-122.1,2
37.3,-122,71
37.3,-121.9,64
37.3,-121.8,28
37.3,-93.3,78
37.3,-93.2,6
37.3,-93.1,1
37.3,-80.2,1
37.3,-80.1,9
37.3,-80,5
37.3,-79.9,78
37.3,-77.4,49
37.4,-122.1,4
37.4,-122,8
37.4,-121.9,9
37.4,-121.8,11
37.4,-102.6,1
37.4,-92.8,1
37.4,-81.1,3
37.4,-80,1
37.4,-79.2,2
37.4,-77.4,16
37.4,-77.3,16
37.4,-77.2,5
37.5,-122.4,1
37.5,-122.3,1
37.5,-122.1,2
37.5,-122,363
37.5,-121.9,149
37.5,-118.6,1
37.5,-98.7,4
37.5,-77.6,3
37.5,-77.5,1
37.5,-77.4,664
37.5,-77.3,268
37.5,-77.2,9
37.6,-122.4,4
37.6,-122.3,3
37.6,-122.1,54
37.6,-122,331
37.6,-121.9,2
37.6,-121,16
37.6,-97.5,2
37.6,-97.4,72
37.6,-97.3,156
37.6,-97.2,4
37.6,-93.4,1
37.6,-93.1,1
37.6,-77.7,1
37.6,-77.6,474
37.6,-77.5,830
37.6,-77.4,493
37.6,-77.3,36
37.7,-122.5,1230
37.7,-122.4,3630
37.7,-122.3,6
37.7,-122.2,220
37.7,-122.1,21
37.7,-121.9,2
37.7,-121.8,1
37.7,-121.5,44
37.7,-121.4,248
37.7,-121.1,1
37.7,-121,7
37.7,-120.9,1
37.7,-97.5,66
37.7,-97.4,386
37.7,-97.3,596
37.7,-97.2,167
37.7,-97,1
37.7,-92.7,1
37.7,-84.8,1
37.7,-78.1,1
37.7,-77.6,180
37.7,-77.5,117
37.7,-77.4,4
37.8,-122.5,1916
37.8,-122.4,14905
37.8,-122.3,924
37.8,-122.2,1175
37.8,-122.1,13
37.8,-122,392
37.8,-121.9,81
37.8,-121.5,76
37.8,-121.4,113
37.8,-121.3,4
37.8,-121.2,2
37.8,-97.4,3
37.8,-97.3,6
37.8,-97.2,1
37.8,-95.9,1
37.8,-87.1,1
37.8,-84.7,1
37.8,-81.2,1
37.9,-122.6,1
37.9,-122.5,1
37.9,-122.4,233
37.9,-122.3,960
37.9,-122.2,38
37.9,-122.1,98
37.9,-122,29
37.9,-121.3,7
37.9,-92,1
37.9,-84.5,6
37.9,-84.4,6
37.9,-84.3,1
38,-122.5,2
38,-122.4,15
38,-122.3,43
38,-122.2,1
38,-122.1,2
38,-121.8,7
38,-121.4,1
38,-121.3,33
38,-121.2,2
38,-98.4,1
38,-98.2,1
38,-98,1
38,-97.9,22
38,-87.5,2
38,-87.4,1
38,-84.7,1
38,-84.6,86
38,-84.5,977
38,-84.4,244
38,-84.3,1
38,-78.5,283
38.1,-122.5,1
38.1,-122.3,2
38.1,-122.2,3
38.1,-103.7,1
38.1,-98.2,1
38.1,-98,8
38.1,-97.9,165
38.1,-88.9,1
38.1,-85.9,112
38.1,-85.8,109
38.1,-85.7,202
38.1,-85.6,50
38.1,-84.6,23
38.1,-84.5,498
38.1,-84.4,54
38.1,-84.3,1
38.1,-78.6,1
38.1,-78.5,35
38.1,-76.4,4
38.2,-122.8,1
38.2,-122.7,26
38.2,-122.6,300
38.2,-122.5,17
38.2,-122.4,2
38.2,-121.3,1
38.2,-103.7,1
38.2,-90.5,1
38.2,-85.9,45
38.2,-85.8,599
38.2,-85.7,404
38.2,-85.6,137
38.2,-85.5,28
38.2,-85.4,9
38.2,-84.5,2
38.2,-84.4,1
38.2,-76.6,1
38.2,-76.5,2
38.2,-75.7,7
38.3,-123.1,7
38.3,-123,10
38.3,-122.9,1
38.3,-122.8,6
38.3,-122.7,188
38.3,-122.6,116
38.3,-122.5,148
38.3,-122.4,26
38.3,-122,109
38.3,-121.9,20
38.3,-121.6,1
38.3,-120.5,1
38.3,-95.3,2
38.3,-90.5,1
38.3,-85.8,214
38.3,-85.7,84
38.3,-85.6,67
38.3,-85.5,33
38.3,-85.4,1
38.3,-77.5,90
38.3,-77.4,13
38.3,-76.6,3
38.3,-76.5,2
38.3,-75.9,5
38.3,-75.8,4
38.3,-75.7,10
38.3,-75.6,211
38.3,-75.5,12
38.3,-75.4,2
38.3,-75.3,1
38.4,-123.1,11
38.4,-123,8
38.4,-122.9,48
38.4,-122.8,222
38.4,-122.7,1934
38.4,-122.6,45
38.4,-122.5,26
38.4,-122,160
38.4,-121.9,23
38.4,-121.4,6
38.4,-121.3,1
38.4,-93.8,1
38.4,-91,2
38.4,-82.4,2
38.4,-81.9,1
38.4,-81.7,1
38.4,-78.7,1
38.4,-77.5,7
38.4,-77.4,7
38.4,-75.8,4
38.4,-75.7,41
38.4,-75.6,1638
38.4,-75.5,88
38.4,-75.4,51
38.4,-75.3,10
38.4,-75.1,2
38.5,-123.3,1
38.5,-123.2,1
38.5,-123.1,2
38.5,-123,146
38.5,-122.9,88
38.5,-122.8,347
38.5,-122.7,1148
38.5,-122.6,31
38.5,-121.6,20
38.5,-121.5,66
38.5,-121.4,57
38.5,-121.3,8
38.5,-121.2,2
38.5,-93.6,1
38.5,-92.3,1
38.5,-92.2,2
38.5,-90.4,1
38.5,-90.1,6
38.5,-90,237
38.5,-89.9,33
38.5,-81.9,1
38.5,-77.6,1
38.5,-77.5,3
38.5,-77.4,27
38.5,-77.3,3
38.5,-77,1
38.5,-76.8,1
38.5,-76.7,1
38.5,-76.2,1
38.5,-75.8,10
38.5,-75.7,12
38.5,-75.6,18
38.5,-75.4,2
38.6,-123.3,1
38.6,-123.2,2
38.6,-122.9,26
38.6,-122.8,17
38.6,-122.7,5
38.6,-121.7,1
38.6,-121.6,57
38.6,-121.5,237
38.6,-121.4,225
38.6,-121.3,435
38.6,-121.2,30
38.6,-121.1,7
38.6,-94,1
38.6,-92.3,3
38.6,-92.2,8
38.6,-92.1,5
38.6,-90.5,4
38.6,-90.3,5
38.6,-90.2,1
38.6,-90.1,20
38.6,-90,32
38.6,-81.9,1
38.6,-77.9,1
38.6,-77.4,6
38.6,-77.3,42
38.6,-77.1,1
38.6,-77,2
38.6,-76.9,2
38.6,-76.8,1
38.6,-76.7,2
38.6,-75.6,1
38.6,-75.4,1
38.7,-123.5,1
38.7,-123.2,6
38.7,-123.1,1
38.7,-123,6
38.7,-122.9,44
38.7,-122.8,1
38.7,-121.8,189
38.7,-121.7,41
38.7,-121.6,6
38.7,-121.5,48
38.7,-121.4,257
38.7,-121.3,397
38.7,-121.2,213
38.7,-121.1,41
38.7,-120.9,1
38.7,-104.7,2
38.7,-95,3
38.7,-94.8,2
38.7,-94.7,1
38.7,-94.6,2
38.7,-92.5,1
38.7,-90.6,4
38.7,-90.5,11
38.7,-90.4,24
38.7,-90.3,99
38.7,-90.2,34
38.7,-90.1,1
